Município;AIS;Natureza;Data;Hora;Dia da Semana;Meio Empregado;Gênero;Idade da Vítima;Escolaridade da Vítima;Raça da Vítima
Pentecoste;AIS 11;HOMICIDIO DOLOSO;2021-10-30;05:00:00;Sábado;Outros meios;Masculino;24;Alfabetizado;Parda
Monsenhor Tabosa;AIS 07;HOMICIDIO DOLOSO;2021-10-30;05:22:00;Sábado;Arma de fogo;Masculino;21;Alfabetizado;Não Informada
Eusébio;AIS 15;HOMICIDIO DOLOSO;2021-10-30;07:01:00;Sábado;Arma de fogo;Masculino;16;Alfabetizado;Não Informada
Independência;AIS 07;HOMICIDIO DOLOSO;2021-10-30;10:00:00;Sábado;Outros meios;Masculino;47;Não Alfabetizado;Não Informada
Fortaleza;AIS 20;ROUBO SEGUIDO DE MORTE (LATROCINIO);2021-10-30;10:30:00;Sábado;Arma de fogo;Masculino;50;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-10-30;13:00:00;Sábado;Arma de fogo;Masculino;24;Ensino Fundamental Incompleto;Não Informada
Monsenhor Tabosa;AIS 07;HOMICIDIO DOLOSO;2021-10-30;14:30:00;Sábado;Outros meios;Masculino;47;Ensino Fundamental Incompleto;Não Informada
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-10-30;15:14:00;Sábado;Arma branca;Masculino;19;Não Informada;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-10-30;18:00:00;Sábado;Arma branca;Masculino;40;Não Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-10-30;18:49:59;Sábado;Arma de fogo;Masculino;30;Não Informada;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-10-31;00:04:59;Domingo;Arma de fogo;Masculino;30;Ensino Fundamental Incompleto;Parda
Chorozinho;AIS 25;ROUBO SEGUIDO DE MORTE (LATROCINIO);2021-10-31;01:30:00;Domingo;Outros meios;Masculino;68;Alfabetizado;Parda
Jaguaribara;AIS 31;HOMICIDIO DOLOSO;2021-10-31;02:30:00;Domingo;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-10-31;03:19:00;Domingo;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-10-31;03:19:00;Domingo;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-10-31;06:07:00;Domingo;Arma de fogo;Masculino;15;Não Informada;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-10-31;09:43:00;Domingo;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-10-31;12:56:00;Domingo;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Não Informada
Beberibe;AIS 30;HOMICIDIO DOLOSO;2021-10-31;18:30:00;Domingo;Arma de fogo;Masculino;26;Não Informada;Não Informada
Ubajara;AIS 27;HOMICIDIO DOLOSO;2021-10-31;20:30:00;Domingo;Arma branca;Masculino;29;Alfabetizado;Não Informada
Santana do Cariri;AIS 02;HOMICIDIO DOLOSO;2021-11-01;01:00:00;Segunda;Arma branca;Masculino;39;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-11-01;03:20:59;Segunda;Arma de fogo;Masculino;15;Alfabetizado;Não Informada
Monsenhor Tabosa;AIS 07;HOMICIDIO DOLOSO;2021-11-01;03:29:59;Segunda;Arma de fogo;Masculino;27;Alfabetizado;Não Informada
Orós;AIS 34;HOMICIDIO DOLOSO;2021-11-01;10:00:00;Segunda;Arma de fogo;Masculino;26;Não Informada;Não Informada
Tianguá;AIS 27;HOMICIDIO DOLOSO;2021-11-01;13:59:59;Segunda;Arma de fogo;Masculino;22;Alfabetizado;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-11-01;17:30:00;Segunda;Arma de fogo;Masculino;20;Alfabetizado;Não Informada
Amontada;AIS 11;HOMICIDIO DOLOSO;2021-11-01;18:29:59;Segunda;Arma de fogo;Masculino;50;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-11-01;21:45:00;Segunda;Arma de fogo;Masculino;12;Alfabetizado;Não Informada
Monsenhor Tabosa;AIS 07;HOMICIDIO DOLOSO;2021-11-01;22:59:59;Segunda;Arma branca;Masculino;26;Não Informada;Parda
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-11-01;23:10:00;Segunda;Arma de fogo;Masculino;29;Alfabetizado;Não Informada
Ipu;AIS 07;HOMICIDIO DOLOSO;2021-11-02;01:30:00;Terça;Outros meios;Masculino;25;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-11-02;07:30:00;Terça;Arma de fogo;Masculino;32;Alfabetizado;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-11-02;12:00:00;Terça;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Cariré;AIS 03;HOMICIDIO DOLOSO;2021-11-02;21:29:59;Terça;Arma de fogo;Masculino;28;Alfabetizado;Parda
Aracoiaba;AIS 29;HOMICIDIO DOLOSO;2021-11-02;22:20:00;Terça;Outros meios;Masculino;24;Ensino Fundamental Incompleto;Parda
Brejo Santo;AIS 32;HOMICIDIO DOLOSO;2021-11-03;01:00:00;Quarta;Arma branca;Feminino;19;Alfabetizado;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-11-03;05:59:00;Quarta;Arma de fogo;Feminino;20;Alfabetizado;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-11-03;06:49:59;Quarta;Arma de fogo;Masculino;47;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-11-03;07:19:00;Quarta;Arma de fogo;Masculino;19;Ensino Fundamental Incompleto;Não Informada
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-11-03;08:30:00;Quarta;Arma de fogo;Masculino;30;Ensino Médio Completo;Não Informada
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-11-03;12:00:00;Quarta;Arma de fogo;Masculino;27;Não Informada;Não Informada
Tabuleiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-11-03;12:45:00;Quarta;Arma de fogo;Masculino;24;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-11-03;16:30:00;Quarta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-11-03;16:50:00;Quarta;Arma de fogo;Masculino;26;Ensino Fundamental Incompleto;Parda
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-11-04;00:29:59;Quinta;Arma de fogo;Masculino;19;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-11-04;09:00:00;Quinta;Arma de fogo;Masculino;23;Ensino Fundamental Incompleto;Parda
Itarema;AIS 11;HOMICIDIO DOLOSO;2021-11-04;13:49:59;Quinta;Arma de fogo;Masculino;18;Ensino Médio Incompleto;Não Informada
Barreira;AIS 29;HOMICIDIO DOLOSO;2021-11-04;14:30:00;Quinta;Arma de fogo;Masculino;55;Alfabetizado;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-11-04;15:29:59;Quinta;Arma de fogo;Masculino;27;Alfabetizado;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-11-04;18:40:00;Quinta;Arma de fogo;Masculino;37;Alfabetizado;Não Informada
Eusébio;AIS 15;HOMICIDIO DOLOSO;2021-11-04;19:29:00;Quinta;Arma de fogo;Masculino;26;Ensino Fundamental Completo;Parda
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-11-04;21:29:59;Quinta;Arma de fogo;Masculino;27;Alfabetizado;Não Informada
Quixeré;AIS 01;HOMICIDIO DOLOSO;2021-11-05;03:00:00;Sexta;Arma de fogo;Masculino;21;Ensino Médio Completo;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-11-05;06:00:00;Sexta;Arma de fogo;Masculino;15;Ensino Fundamental Completo;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-11-05;12:41:00;Sexta;Arma de fogo;Masculino;25;Ensino Fundamental Completo;Não Informada
Chorozinho;AIS 25;HOMICIDIO DOLOSO;2021-11-05;21:00:00;Sexta;Arma de fogo;Masculino;20;Ensino Fundamental Incompleto;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-11-05;23:41:00;Sexta;Arma de fogo;Feminino;25;Não Informada;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-11-06;01:41:00;Sábado;Arma de fogo;Masculino;40;Ensino Fundamental Completo;Não Informada
Itaitinga;AIS 25;HOMICIDIO DOLOSO;2021-11-06;09:40:00;Sábado;Arma branca;Masculino;28;Alfabetizado;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-11-06;10:00:00;Sábado;Arma de fogo;Masculino;19;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-11-06;18:49:00;Sábado;Arma de fogo;Masculino;28;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-11-06;19:59:59;Sábado;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-11-06;23:30:00;Sábado;Arma de fogo;Masculino;30;Ensino Médio Completo;Não Informada
Boa Viagem;AIS 04;HOMICIDIO DOLOSO;2021-11-07;01:30:00;Domingo;Arma de fogo;Masculino;26;Alfabetizado;Parda
Tabuleiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-11-07;04:59:59;Domingo;Outros meios;Masculino;23;Ensino Fundamental Completo;Não Informada
Morada Nova;AIS 09;HOMICIDIO DOLOSO;2021-11-07;06:29:59;Domingo;Arma de fogo;Masculino;17;Não Informada;Não Informada
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-11-07;07:00:00;Domingo;Arma de fogo;Masculino;35;Ensino Médio Incompleto;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-11-07;10:59:59;Domingo;Outros meios;Masculino;48;Não Alfabetizado;Não Informada
Jaguaribe;AIS 31;HOMICIDIO DOLOSO;2021-11-07;18:19:59;Domingo;Arma de fogo;Masculino;42;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-11-07;23:30:00;Domingo;Arma de fogo;Masculino;26;Ensino Médio Completo;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-11-08;00:00:00;Segunda;Arma de fogo;Masculino;21;Ensino Médio Incompleto;Não Informada
Mauriti;AIS 32;HOMICIDIO DOLOSO;2021-11-08;02:15:00;Segunda;Arma de fogo;Masculino;27;Ensino Fundamental Completo;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-11-08;03:00:00;Segunda;Outros meios;Masculino;53;Alfabetizado;Não Informada
Itatira;AIS 04;FEMINICÍDIO;2021-11-08;04:30:00;Segunda;Arma branca;Feminino;39;Alfabetizado;Parda
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-11-08;10:59:59;Segunda;Arma de fogo;Masculino;55;Alfabetizado;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-11-08;13:50:00;Segunda;Arma branca;Masculino;43;Ensino Médio Incompleto;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-11-08;21:29:59;Segunda;Arma de fogo;Feminino;22;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-11-08;23:17:59;Segunda;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Carnaubal;AIS 27;HOMICIDIO DOLOSO;2021-11-09;03:00:00;Terça;Outros meios;Masculino;23;Alfabetizado;Não Informada
Quixeré;AIS 01;HOMICIDIO DOLOSO;2021-11-09;04:00:00;Terça;Arma de fogo;Masculino;16;Não Informada;Não Informada
Varjota;AIS 07;HOMICIDIO DOLOSO;2021-11-09;06:00:00;Terça;Outros meios;Feminino;40;Ensino Fundamental Completo;Parda
Maracanaú;AIS 14;ROUBO SEGUIDO DE MORTE (LATROCINIO);2021-11-09;08:30:00;Terça;Arma de fogo;Masculino;48;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-11-09;19:45:59;Terça;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-11-09;20:13:00;Terça;Arma de fogo;Masculino;27;Ensino Médio Completo;Parda
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-11-09;20:50:00;Terça;Arma de fogo;Masculino;25;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-11-09;21:00:00;Terça;Arma de fogo;Masculino;16;Ensino Médio Completo;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-11-10;00:02:00;Quarta;Arma de fogo;Masculino;15;Alfabetizado;Branca
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-11-10;01:47:00;Quarta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-11-10;06:09:00;Quarta;Arma de fogo;Masculino;29;Ensino Fundamental Completo;Não Informada
Quixadá;AIS 09;HOMICIDIO DOLOSO;2021-11-10;07:59:59;Quarta;Arma de fogo;Masculino;53;Alfabetizado;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-11-10;13:34:59;Quarta;Arma branca;Masculino;19;Alfabetizado;Não Informada
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-11-10;14:46:00;Quarta;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-11-10;14:46:00;Quarta;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-11-10;15:58:59;Quarta;Arma de fogo;Feminino;Não Informada;Não Informada;Não Informada
Cedro;AIS 34;HOMICIDIO DOLOSO;2021-11-10;16:30:00;Quarta;Arma de fogo;Masculino;60;Alfabetizado;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-11-10;16:36:00;Quarta;Arma de fogo;Masculino;20;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-11-10;18:00:00;Quarta;Arma de fogo;Masculino;28;Ensino Médio Completo;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-11-10;19:00:00;Quarta;Arma de fogo;Masculino;26;Alfabetizado;Não Informada
Araripe;AIS 33;HOMICIDIO DOLOSO;2021-11-10;19:59:59;Quarta;Arma de fogo;Masculino;29;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-11-10;20:28:59;Quarta;Arma de fogo;Masculino;23;Ensino Fundamental Incompleto;Não Informada
Pindoretama;AIS 15;HOMICIDIO DOLOSO;2021-11-10;23:40:00;Quarta;Arma de fogo;Feminino;29;Ensino Fundamental Incompleto;Parda
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-11-11;06:56:59;Quinta;Arma de fogo;Masculino;27;Ensino Médio Completo;Não Informada
Maranguape;AIS 24;HOMICIDIO DOLOSO;2021-11-11;08:53:59;Quinta;Arma de fogo;Masculino;28;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-11-11;13:59:59;Quinta;Arma de fogo;Feminino;23;Ensino Fundamental Incompleto;Não Informada
Canindé;AIS 04;HOMICIDIO DOLOSO;2021-11-11;16:00:00;Quinta;Arma de fogo;Masculino;17;Alfabetizado;Branca
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-11-11;18:42:00;Quinta;Arma de fogo;Masculino;20;Não Informada;Não Informada
Redenção;AIS 29;HOMICIDIO DOLOSO;2021-11-11;19:10:00;Quinta;Arma branca;Masculino;Não Informada;Não Informada;Não Informada
Crato;AIS 02;HOMICIDIO DOLOSO;2021-11-12;03:00:00;Sexta;Arma de fogo;Masculino;24;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-11-12;10:00:00;Sexta;Outros meios;Feminino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-11-12;11:39:59;Sexta;Arma de fogo;Masculino;38;Ensino Médio Completo;Não Informada
Maracanaú;AIS 14;ROUBO SEGUIDO DE MORTE (LATROCINIO);2021-11-12;16:30:00;Sexta;Arma de fogo;Masculino;39;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-11-12;18:20:00;Sexta;Arma de fogo;Masculino;32;Alfabetizado;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-11-12;18:22:00;Sexta;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Canindé;AIS 04;HOMICIDIO DOLOSO;2021-11-12;19:00:00;Sexta;Outros meios;Masculino;85;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-11-12;21:40:00;Sexta;Arma de fogo;Masculino;40;Não Alfabetizado;Não Informada
Ubajara;AIS 27;HOMICIDIO DOLOSO;2021-11-13;01:00:00;Sábado;Arma de fogo;Masculino;27;Ensino Fundamental Completo;Não Informada
Crato;AIS 02;HOMICIDIO DOLOSO;2021-11-13;04:30:00;Sábado;Arma branca;Masculino;43;Não Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-11-13;12:17:00;Sábado;Arma de fogo;Masculino;25;Ensino Fundamental Incompleto;Não Informada
Russas;AIS 01;HOMICIDIO DOLOSO;2021-11-13;13:30:00;Sábado;Arma de fogo;Masculino;51;Ensino Fundamental Completo;Preta
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-11-13;13:38:00;Sábado;Arma de fogo;Masculino;19;Alfabetizado;Parda
Abaiara;AIS 32;HOMICIDIO DOLOSO;2021-11-13;13:59:59;Sábado;Arma branca;Masculino;19;Não Informada;Não Informada
Cruz;AIS 11;HOMICIDIO DOLOSO;2021-11-13;16:59:59;Sábado;Arma de fogo;Masculino;19;Não Informada;Parda
Quixadá;AIS 09;HOMICIDIO DOLOSO;2021-11-13;17:30:00;Sábado;Arma de fogo;Masculino;34;Alfabetizado;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-11-14;00:15:00;Domingo;Arma de fogo;Masculino;29;Alfabetizado;Não Informada
Nova Russas;AIS 07;HOMICIDIO DOLOSO;2021-11-14;01:00:00;Domingo;Arma branca;Masculino;45;Alfabetizado;Parda
Amontada;AIS 11;HOMICIDIO DOLOSO;2021-11-14;01:00:00;Domingo;Arma de fogo;Masculino;26;Ensino Fundamental Incompleto;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-11-14;02:30:00;Domingo;Arma de fogo;Feminino;23;Não Informada;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-11-14;03:00:00;Domingo;Arma de fogo;Masculino;21;Alfabetizado;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-11-14;05:30:00;Domingo;Arma de fogo;Masculino;19;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-11-14;14:50:00;Domingo;Arma de fogo;Masculino;27;Alfabetizado;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-11-14;15:09:00;Domingo;Arma de fogo;Masculino;27;Ensino Fundamental Completo;Não Informada
Jaguaribe;AIS 31;HOMICIDIO DOLOSO;2021-11-14;15:29:59;Domingo;Arma de fogo;Masculino;31;Alfabetizado;Não Informada
Frecheirinha;AIS 03;HOMICIDIO DOLOSO;2021-11-14;16:59:59;Domingo;Arma de fogo;Masculino;33;Ensino Fundamental Completo;Não Informada
Varjota;AIS 07;HOMICIDIO DOLOSO;2021-11-14;19:00:00;Domingo;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-11-14;20:30:00;Domingo;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-11-14;20:30:00;Domingo;Arma de fogo;Masculino;27;Ensino Fundamental Incompleto;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-11-14;21:24:00;Domingo;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Parda
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-11-15;04:59:59;Segunda;Arma de fogo;Feminino;36;Ensino Médio Completo;Preta
São Gonçalo do Amarante;AIS 23;HOMICIDIO DOLOSO;2021-11-15;08:50:00;Segunda;Arma de fogo;Masculino;21;Alfabetizado;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-11-15;09:36:59;Segunda;Arma de fogo;Feminino;20;Alfabetizado;Não Informada
Bela Cruz;AIS 11;HOMICIDIO DOLOSO;2021-11-15;10:00:00;Segunda;Outros meios;Masculino;26;Não Informada;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-11-15;15:07:00;Segunda;Outros meios;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-11-15;15:29:00;Segunda;Arma branca;Feminino;68;Ensino Fundamental Incompleto;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-11-15;16:30:00;Segunda;Arma de fogo;Masculino;41;Ensino Fundamental Completo;Parda
Tianguá;AIS 27;HOMICIDIO DOLOSO;2021-11-15;16:30:00;Segunda;Arma de fogo;Masculino;27;Ensino Médio Completo;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-11-15;17:24:59;Segunda;Arma de fogo;Masculino;35;Alfabetizado;Não Informada
Milhã;AIS 09;HOMICIDIO DOLOSO;2021-11-15;18:29:59;Segunda;Arma de fogo;Masculino;28;Alfabetizado;Branca
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-11-15;18:35:00;Segunda;Arma de fogo;Masculino;26;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-11-16;00:04:00;Terça;Arma de fogo;Masculino;32;Ensino Fundamental Completo;Não Informada
Iguatu;AIS 10;HOMICIDIO DOLOSO;2021-11-16;01:59:59;Terça;Arma de fogo;Masculino;20;Ensino Fundamental Incompleto;Parda
Trairi;AIS 23;HOMICIDIO DOLOSO;2021-11-16;07:59:59;Terça;Arma de fogo;Masculino;27;Ensino Fundamental Completo;Parda
Crateús;AIS 07;FEMINICÍDIO;2021-11-16;15:00:00;Terça;Arma branca;Feminino;25;Superior Incompleto;Não Informada
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-11-16;16:00:00;Terça;Arma de fogo;Masculino;42;Não Informada;Não Informada
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-11-16;18:00:00;Terça;Arma de fogo;Masculino;34;Ensino Fundamental Completo;Não Informada
São João do Jaguaribe;AIS 01;HOMICIDIO DOLOSO;2021-11-16;18:25:00;Terça;Arma de fogo;Feminino;34;Ensino Médio Completo;Branca
São João do Jaguaribe;AIS 01;HOMICIDIO DOLOSO;2021-11-16;18:25:00;Terça;Arma de fogo;Masculino;34;Ensino Médio Completo;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-11-16;19:59:59;Terça;Arma de fogo;Masculino;27;Não Informada;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-11-17;01:00:00;Quarta;Arma de fogo;Masculino;21;Alfabetizado;Parda
Brejo Santo;AIS 32;FEMINICÍDIO;2021-11-17;10:59:59;Quarta;Arma branca;Feminino;20;Ensino Fundamental Completo;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-11-17;13:00:00;Quarta;Arma de fogo;Masculino;30;Alfabetizado;Não Informada
Tianguá;AIS 27;HOMICIDIO DOLOSO;2021-11-17;13:59:59;Quarta;Arma de fogo;Masculino;26;Ensino Fundamental Incompleto;Preta
Tianguá;AIS 27;HOMICIDIO DOLOSO;2021-11-17;13:59:59;Quarta;Arma de fogo;Masculino;25;Ensino Fundamental Completo;Parda
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-11-17;13:59:59;Quarta;Arma de fogo;Masculino;22;Não Informada;Não Informada
Morada Nova;AIS 09;HOMICIDIO DOLOSO;2021-11-17;18:00:00;Quarta;Arma de fogo;Masculino;27;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-11-17;19:59:59;Quarta;Arma de fogo;Masculino;16;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-11-17;21:09:59;Quarta;Arma de fogo;Feminino;25;Não Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-11-17;21:49:00;Quarta;Arma de fogo;Masculino;74;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-11-17;21:49:59;Quarta;Arma de fogo;Masculino;29;Ensino Fundamental Completo;Parda
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-11-17;22:00:00;Quarta;Arma de fogo;Feminino;Não Informada;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-11-18;02:19:59;Quinta;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Pedra Branca;AIS 09;HOMICIDIO DOLOSO;2021-11-18;07:00:00;Quinta;Arma de fogo;Masculino;18;Alfabetizado;Parda
Pindoretama;AIS 15;HOMICIDIO DOLOSO;2021-11-18;07:59:59;Quinta;Arma de fogo;Masculino;22;Não Informada;Não Informada
Itaitinga;AIS 25;HOMICIDIO DOLOSO;2021-11-18;10:00:00;Quinta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-11-18;12:54:59;Quinta;Arma de fogo;Masculino;25;Ensino Fundamental Incompleto;Parda
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-11-18;15:29:59;Quinta;Arma de fogo;Masculino;28;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-11-18;18:22:59;Quinta;Arma de fogo;Masculino;31;Alfabetizado;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-11-18;19:00:00;Quinta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-11-18;21:00:00;Quinta;Arma de fogo;Masculino;26;Alfabetizado;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-11-18;22:59:59;Quinta;Arma de fogo;Masculino;21;Ensino Médio Incompleto;Não Informada
Ubajara;AIS 27;HOMICIDIO DOLOSO;2021-11-19;03:00:00;Sexta;Arma de fogo;Masculino;26;Alfabetizado;Parda
São João do Jaguaribe;AIS 01;HOMICIDIO DOLOSO;2021-11-19;10:30:00;Sexta;Arma de fogo;Masculino;43;Não Informada;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-11-19;15:00:00;Sexta;Arma de fogo;Masculino;28;Ensino Fundamental Completo;Não Informada
