Município;AIS;Natureza;Data;Hora;Dia da Semana;Meio Empregado;Gênero;Idade da Vítima;Escolaridade da Vítima;Raça da Vítima
Crateús;AIS 07;HOMICIDIO DOLOSO;2022-03-23;19:00:00;Quarta;Arma de fogo;Masculino;25;Ensino Médio Completo;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2022-03-23;21:30:00;Quarta;Arma de fogo;Masculino;28;Ensino Médio Incompleto;Não Informada
Amontada;AIS 11;HOMICIDIO DOLOSO;2022-03-23;22:14:59;Quarta;Arma de fogo;Masculino;39;Não Alfabetizado;Não Informada
Pindoretama;AIS 15;HOMICIDIO DOLOSO;2022-03-24;03:29:59;Quinta;Arma de fogo;Masculino;79;Não Alfabetizado;Parda
Pindoretama;AIS 15;HOMICIDIO DOLOSO;2022-03-24;03:29:59;Quinta;Arma de fogo;Masculino;34;Ensino Médio Completo;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2022-03-24;03:54:00;Quinta;Outros meios;Masculino;29;Não Alfabetizado;Parda
Guaraciaba do Norte;AIS 27;HOMICIDIO DOLOSO;2022-03-24;15:30:00;Quinta;Arma de fogo;Feminino;38;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2022-03-24;16:59:59;Quinta;Arma de fogo;Masculino;20;Ensino Médio Completo;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2022-03-24;20:30:00;Quinta;Arma de fogo;Masculino;19;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2022-03-25;07:00:00;Sexta;Arma branca;Masculino;50;Não Informada;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2022-03-25;15:11:00;Sexta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Maranguape;AIS 24;HOMICIDIO DOLOSO;2022-03-25;16:59:59;Sexta;Arma de fogo;Masculino;14;Ensino Fundamental Incompleto;Parda
Maranguape;AIS 24;HOMICIDIO DOLOSO;2022-03-25;16:59:59;Sexta;Arma de fogo;Masculino;34;Ensino Fundamental Completo;Não Informada
Jijoca de Jericoacoara;AIS 11;HOMICIDIO DOLOSO;2022-03-25;19:00:00;Sexta;Arma de fogo;Masculino;50;Alfabetizado;Parda
Fortaleza;AIS 08;HOMICIDIO DOLOSO;2022-03-25;19:59:00;Sexta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2022-03-25;20:05:00;Sexta;Arma de fogo;Masculino;55;Alfabetizado;Parda
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2022-03-25;22:03:59;Sexta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Camocim;AIS 28;HOMICIDIO DOLOSO;2022-03-26;18:20:00;Sábado;Arma de fogo;Masculino;44;Alfabetizado;Não Informada
Canindé;AIS 04;HOMICIDIO DOLOSO;2022-03-26;20:10:00;Sábado;Arma de fogo;Masculino;37;Ensino Fundamental Completo;Não Informada
Tabuleiro do Norte;AIS 01;HOMICIDIO DOLOSO;2022-03-26;21:00:00;Sábado;Arma de fogo;Masculino;19;Alfabetizado;Não Informada
Beberibe;AIS 30;HOMICIDIO DOLOSO;2022-03-27;00:10:00;Domingo;Arma de fogo;Masculino;29;Ensino Fundamental Completo;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2022-03-27;00:52:00;Domingo;Arma de fogo;Masculino;21;Não Informada;Não Informada
Amontada;AIS 11;HOMICIDIO DOLOSO;2022-03-27;01:30:00;Domingo;Arma de fogo;Masculino;28;Ensino Fundamental Completo;Parda
Porteiras;AIS 32;HOMICIDIO DOLOSO;2022-03-27;01:59:59;Domingo;Arma de fogo;Masculino;26;Ensino Médio Completo;Parda
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2022-03-27;04:00:00;Domingo;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2022-03-27;04:30:00;Domingo;Arma de fogo;Masculino;52;Alfabetizado;Não Informada
Quixadá;AIS 09;HOMICIDIO DOLOSO;2022-03-27;09:00:00;Domingo;Arma de fogo;Masculino;19;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2022-03-27;18:40:00;Domingo;Arma de fogo;Masculino;30;Ensino Fundamental Completo;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2022-03-27;19:00:00;Domingo;Arma de fogo;Masculino;31;Ensino Fundamental Incompleto;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2022-03-27;19:14:59;Domingo;Arma de fogo;Masculino;31;Ensino Fundamental Incompleto;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2022-03-27;19:14:59;Domingo;Arma de fogo;Masculino;34;Ensino Fundamental Incompleto;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2022-03-27;19:14:59;Domingo;Arma de fogo;Masculino;27;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2022-03-28;12:00:00;Segunda;Arma de fogo;Masculino;22;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2022-03-28;14:37:59;Segunda;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2022-03-28;22:59:59;Segunda;Arma de fogo;Masculino;14;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2022-03-29;01:59:59;Terça;Arma de fogo;Masculino;16;Alfabetizado;Não Informada
Amontada;AIS 11;HOMICIDIO DOLOSO;2022-03-29;07:00:00;Terça;Arma de fogo;Masculino;46;Alfabetizado;Não Informada
Quixadá;AIS 09;HOMICIDIO DOLOSO;2022-03-29;07:59:59;Terça;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Varjota;AIS 07;HOMICIDIO DOLOSO;2022-03-29;16:46:00;Terça;Arma de fogo;Masculino;20;Superior Completo;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2022-03-29;17:57:00;Terça;Arma de fogo;Masculino;30;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2022-03-29;18:49:59;Terça;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2022-03-29;21:40:00;Terça;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Itapajé;AIS 11;HOMICIDIO DOLOSO;2022-03-29;21:49:59;Terça;Outros meios;Masculino;18;Alfabetizado;Parda
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2022-03-29;23:13:00;Terça;Arma de fogo;Masculino;29;Não Informada;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2022-03-30;03:30:00;Quarta;Arma de fogo;Masculino;21;Ensino Fundamental Completo;Não Informada
Milhã;AIS 09;HOMICIDIO DOLOSO;2022-03-30;06:00:00;Quarta;Arma de fogo;Masculino;26;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2022-03-30;11:57:00;Quarta;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Horizonte;AIS 25;HOMICIDIO DOLOSO;2022-03-30;15:29:59;Quarta;Arma de fogo;Masculino;17;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2022-03-30;17:42:59;Quarta;Arma de fogo;Masculino;23;Alfabetizado;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2022-03-30;19:00:00;Quarta;Arma de fogo;Masculino;33;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2022-03-30;19:00:00;Quarta;Arma de fogo;Masculino;24;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2022-03-30;19:26:00;Quarta;Arma de fogo;Masculino;25;Ensino Fundamental Completo;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2022-03-30;20:32:00;Quarta;Arma de fogo;Masculino;31;Alfabetizado;Parda
Trairi;AIS 23;HOMICIDIO DOLOSO;2022-03-30;22:59:59;Quarta;Arma de fogo;Masculino;24;Não Informada;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2022-03-31;07:29:00;Quinta;Arma de fogo;Masculino;28;Ensino Fundamental Completo;Não Informada
